,id,content,pseudo_label,bert-embedding
648,5.677742776566825e+17,"@SouthwestAir used to love you, but you keep rescheduling my flights.  #southworst",neg,-0.011416376568377018
649,5.677742292494213e+17,"@USAirways can you please DM me, my flight has been delayed going into CLT which will force me to miss my connection to LGA at 10:05pm",neg,-0.013141845352947712
650,5.677741393537229e+17,@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,neg,-0.011751781217753887
651,5.6777410029973914e+17,@SouthwestAir - just talking to customer service @united makes me appreciate you even more!  They could learn so much from you!,pos,-0.01132863201200962
652,5.677740386808013e+17,@JetBlue remember - I'm very doubtful and not very hopeful :(,neg,-0.010327417403459549
653,5.6777393392847674e+17,"@SouthwestAir My brother &amp; his girlfriend’s flight Cancelled Flightled 3 times, now leaving 72 hours Late Flight and dropping letter grades at school. Help?",neg,-0.010467637330293655
654,5.6777370670702176e+17,@united was never given one,neu,-0.008869246579706669
655,5.677736115916268e+17,@SouthwestAir Thank you. The email about RR pts &amp; how to gain more wasn't clear so all of mine r gone. Anything u can do is appreciated.,neu,-0.013430921360850334
656,5.677736099390586e+17,@united quick response offering assistance but lack of follow through - not really the service I was expecting,neg,-0.010466387495398521
657,5.677734451955834e+17,@SouthwestAir Thanks for the response. Was able to get my situation resolved. Not a fan of Mother Nature today. :),pos,-0.01250299159437418
658,5.677733266318213e+17,@JetBlue Thank you for the service credit. And to @PamGrout for pos thoughts.,pos,-0.01127268373966217
659,5.677732367340749e+17,"@SouthwestAir Is there any way to add a Known Traveler Number to an existing reservation online?  If not, why not?",neu,-0.01111892145127058
660,5.67773176031146e+17,@JetBlue I'll give u a chance but I don't think I'll fall for it #backtodelta,neg,-0.012440466322004795
661,5.677730090928128e+17,@SouthwestAir needs to offer a college student discount so i can fly home 😭😭,neu,-0.00869282428175211
662,5.6777277060429824e+17,@JetBlue Great thanks,pos,-0.008681053295731544
663,5.6777276575608006e+17,@united Stuck in IAD going on 6 hours waiting for a ferry flight from Nashville that u can't tell when it will arrive?!! Ridiculous!!,neg,-0.011696374975144863
664,5.6777268547291546e+17,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,neg,-0.012446889653801918
665,5.677725688335032e+17,@JetBlue @KyleJudah be responsible for replacing it,neg,-0.008694932796061039
666,5.67772565956223e+17,@JetBlue @KyleJudah new stroller. The travel credit doesn't help cover the cost of a new stroller. Your crew ruined it and therefore should,neg,-0.012313995510339737
667,5.677722460604334e+17,@SouthwestAir you Cancelled Flightled my flight to BNA. I have flight from BNA 2 MDW tomorrow AM. You stranded me in DEN. I've been on hold all day,neg,-0.012177424505352974
668,5.677722195494789e+17,@SouthwestAir thanks I think we've got it figured out,pos,-0.010698509402573109
669,5.677720127359222e+17,@JetBlue @KyleJudah I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a,neg,-0.011155987158417702
670,5.6777166216717926e+17,@JetBlue heard about the charge for 1st bag and tighter seats - no need to be a loyal JB customer anymore!,neg,-0.010239191353321075
671,5.677716351395021e+17,@USAirways on hold for 2 hours. You know what just keep my money,neg,-0.010000948794186115
672,5.6777131770577306e+17,@SouthwestAir from LGA to San Diego,neu,-0.00879361666738987
673,5.677712251043389e+17,@USAirways charging $200 2 change a flight is a rip off the reason I have 2 is out of my hands &amp; I want 2 reschedule same flight but in July,neg,-0.011818507686257362
674,5.67771124235518e+17,"@united flt 4567 no gate agent, no announcements. So unprofessional. Time to go back to @Delta",neg,-0.011130044236779213
675,5.677710773595709e+17,"@JetBlue i'm getting info from the website, but needing to check it and the alerts would be much more beneficial.",neu,-0.012168539687991142
676,5.6777099315930726e+17,"@united Thanks, ^KP. Please also mention the Quiche breakfast and Tandoori chicken dinner entrees and accompaniments are truly First Class.",pos,-0.012912217527627945
677,5.6777091010789786e+17,@united flt. 4567 departure time has changed five times in the last 20 minutes. Why don't you figure out a solution and announce once?,neg,-0.013785864226520061
678,5.677707228825805e+17,"@SouthwestAir missing out on over 6,000 points in one account. They're now spread over four assuming I create accounts for them",neg,-0.010851731523871422
679,5.677706981118525e+17,@JetBlue Is there something going on with your alerts? Flight's been delayed several times for my parents and i'm not receiving any alerts.,neg,-0.013885902240872383
680,5.6777062145170234e+17,"@SouthwestAir right but the point was that my kids don't fly often, but I do. I bought four round trip tickets from DtW to PHX so I'm....",neg,-0.011025008745491505
681,5.6777034706538496e+17,"@SouthwestAir I got a flight at 11:55am on Thursday but looking for something tomorrow, anything available?",pos,-0.01068075466901064
682,5.677701070622842e+17,@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,neg,-0.009188455529510975
683,5.677699811282821e+17,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",pos,-0.010249664075672626
684,5.677698797599621e+17,@JetBlue I will. I love flying with you all. Great service.,pos,-0.010322817601263523
685,5.677697988312556e+17,@united bags are still in Houston since Friday and still have not been reimbursed the baggage fee.,neg,-0.010242289863526821
686,5.6776978731790746e+17,"@SouthwestAir we desparately need yall to make a nonstop BNA-&gt; TUL! Cmon it'll be popular. 😄 (right, @annebevi @PaulBev1  @MikeAbramson??)",neu,-0.01063185278326273
687,5.6776962064882886e+17,@SouthwestAir thank you for the response. How can I got about getting the points onto my rewards account?,neu,-0.01017665397375822
688,5.677694682789888e+17,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Times Colonist http://t.co/NzDXRvszWv,neu,-0.011411936022341251
689,5.6776933725648486e+17,@USAirways flight 1808 is not leaving at 2:45 because we haven't even begun to board yet. Please update your website ASAP,neg,-0.011530368588864803
690,5.677691316638842e+17,@JetBlue Haha. I figured that. I was meaning there's no return flights out of Charlotte. It's like N/A for a week plus,neu,-0.01174667477607727
691,5.677688786135368e+17,@JetBlue rocking the Tim McGraw hold music,neu,-0.008490114472806454
692,5.677688302654013e+17,@USAirways @Jack_Kairys (2/2) and another sent him to the wrong line...oh and the kiosks weren't working! #thanks,neg,-0.01105469185858965
693,5.677685526444237e+17,@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2),neg,-0.01024861540645361
694,5.677684846128169e+17,"@SouthwestAir  Tried to DM you, it won't let me as it says you are not following me.",neu,-0.01024197693914175
695,5.6776845047158784e+17,@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?,neg,-0.010160023346543312
696,5.67768417038762e+17,@USAirways done,neu,-0.007809281349182129
697,5.6776833062437274e+17,"@JetBlue Thank you that it is not just a livery; it is a culture that 16,000+ crewmembers embody daily #thanksDave http://t.co/iNNP0Kkyby",pos,-0.014147753827273846
698,5.6776830679988224e+17,@JetBlue 2:55 tomorrow from RIC to BOS. Looking good or am I better rescheduling?,neu,-0.010930485092103481
699,5.6776822460791194e+17,@USAirways @Jack_Kairys your site clearly explains we are allowed a carry on. This was allowed at PIT but not BOS. How does that make sense?,neg,-0.010584869422018528
700,5.6776815611112646e+17,@united who can tell me where they are?,neg,-0.00995921902358532
701,5.6776799798167136e+17,"@united flight 4567 have already been Cancelled Flightled once, been trying to get home two days. Staff being very unhelpful.",neg,-0.010559449903666973
702,5.6776781065567034e+17,@united each flight is worse than last! flight attendants don't even know whether the plane is equipped with power outlets at the seats!,neg,-0.010790129192173481
703,5.6776774435629466e+17,@united flight 4567 agent now wandered off. Pilots came out looking for her. Went to charge her personal phone which she'd been txting on,neg,-0.011388811282813549
704,5.677677388865454e+17,"@USAirways never in my life have I dealt with such poor customer service, irresponsible staff and lack of care LGA-IAH day 2, baggage in NC?",neg,-0.012596028856933117
705,5.6776743949330016e+17,@united waiting for flight 4567 to memphis. Incredibly rude gate agent waited until after departure time to announce delay. (1 of 2) #rude,neg,-0.011134538799524307
706,5.677673410903613e+17,@united I don't see how I need to spend an extra $100 bc of ur equipment failure.,neg,-0.01066887378692627
707,5.6776726912068806e+17,@virginamerica Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,neu,-0.010531417094171047
708,5.6776720128620544e+17,@SouthwestAir chances of flight leaving BNA tomorrow at 6:20 am (to LGA)?,neu,-0.010298888199031353
709,5.6776719970075846e+17,@united its 2015 and no power outlets at the seats on a 6 hour flight to California? Seriously? This is why airlines are failing!! Pathetic!,neg,-0.010958370752632618
710,5.677670915795927e+17,@SouthwestAir got it squared away. Thank you. I had a man on the inside help me out!,pos,-0.0105321379378438
711,5.677670099081093e+17,@united thanks kp but luckily my transfer has maintenance issues and is still delayed so I didn't miss my transfer...,neg,-0.011452165432274342
712,5.677667557973893e+17,"@JetBlue hard to tell, but was told wifi only worked for one side of the plane.",neg,-0.01075656060129404
713,5.67766633637503e+17,@USAirways Thks 4 tip. Seems like a workaround rather than a customer-friendly solution. They should have an easily accessible email.,neg,-0.009971537627279758
714,5.6776656353389766e+17,@SouthwestAir please PM me the number where I can lodge formal complaints. Thx,neg,-0.00985877774655819
715,5.677665546000384e+17,"@united No, not received any e-mails in either Inbox or junk/spam",neu,-0.0108815161511302
716,5.67766512392364e+17,@SouthwestAir Just sent you a DM with the details.,neu,-0.01047536451369524
717,5.677664101699543e+17,@JetBlue just learning about your famous apology in social media marketing. Is Twitter an asset for Jet Blue now? @PhD_Mama_,neg,-0.011688937433063984
718,5.677663843783885e+17,@united - could you please send me a phone # to the refunds department?  We have submitted our claim through email without success.,neg,-0.011673972941935062
719,5.67766329352921e+17,"@united I'm not this person, but I've been sitting in Denver for three hours and all I want to do is get on a plane. Please let me go home.",neg,-0.013930088840425014
720,5.677662698105815e+17,@JetBlue Learning about your awesome twitter management today in my Social Media Marketing class! keep up the good work! @SXU @PhD_Mama_,pos,-0.011211398988962173
721,5.677661309078323e+17,@SouthwestAir good thing we noticed because she had re-routed 7 total passengers on an impossible triple connection as well,neg,-0.010254600085318089
722,5.677658933554176e+17,@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles,neu,-0.011172687634825706
723,5.6776571652777165e+17,@united  flight 441 on 2/4 was delayed over three hours because the pilot never showed up!,neg,-0.010194222442805767
724,5.677656905897902e+17,@SouthwestAir your gate agent re-routed an impossible itinerary and we had to find a new airline to get us home. Super bummed about this,neg,-0.011035108007490635
725,5.67765679764697e+17,@SouthwestAir do you do auto callbacks so I don't have to wait on hold?,neg,-0.01049047987908125
726,5.677656644596695e+17,"@JetBlue, I normally ❤️ you, but this Late Flightst flight experience was the worst. 2 hours on runway, no wifi &amp; tv not working properly",neg,-0.011511890217661858
727,5.677655583937004e+17,@united I just need to get to RIC tonight. I've been in EWR for 24hrs now.,neg,-0.011375462636351585
728,5.6776545773162496e+17,@SouthwestAir Received email w/reso's to my email that isn't associated to SWA account I own with CC info for my sister. #FRAUD please DM me,neg,-0.012367857620120049
729,5.67765379653849e+17,@united which is why my next flights to Miami will be on another airline.,neg,-0.009689104743301868
730,5.6776495328987546e+17,"@SouthwestAir just did, thank you",neu,-0.009932183660566807
731,5.677648588177736e+17,@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?,neu,-0.011143114417791367
732,5.677646606838579e+17,@SouthwestAir Your onboard wifi is so bad it's taking me 20 minutes to send this tweet.  Working is off the table. #disappointed,neg,-0.012159494683146477
733,5.677644112054394e+17,@united It is super frustrating that the folks at the United Ticket Counter in Pittsburg aren't honoring their own Media Rate! #unitedfail,neg,-0.010630523785948753
734,5.677640344189092e+17,"@SouthwestAir Another great flight &amp; crew, Las Vegas-Chicago #3397. Thanks!",pos,-0.009538675658404827
735,5.677640108129853e+17,"@SouthwestAir I recommend upgrading your IVR and using call back, email, and texting from a know caller.",neg,-0.010330102406442165
736,5.677638370559549e+17,@USAirways Thank you so much its been a very stressful day,pos,-0.010925224050879478
737,5.6776381825706394e+17,@JetBlue @KyleJudah It doesn't matter who you directed me to. It's the principle of the matter. When I gate checked the stroller it was,neg,-0.011660106480121613
738,5.677637757519872e+17,@SouthwestAir an entire flight of luggage missing at #dca.  Over an hour and nobody knows anything.,neg,-0.00994805060327053
739,5.6776374855993754e+17,@SouthwestAir @CBSsoxfan you get to hold? called twice only to be kicked off.calls 3-6 #phonedied #AListpreferred http://t.co/1TZZ0vbMbS,neg,-0.012090504169464111
740,5.677636972304384e+17,"@USAirways me too. In the future, have a better harsh weather preparedness plan. So much of your staff called out that everything snowballed",neg,-0.011538205668330193
741,5.6776352927792326e+17,@united 45 minutes after arrival and no bags for most people. UA469 from den to ewr. How long should we wait until a ual rep comes here?,neg,-0.011458557099103928
742,5.6776306570625024e+17,"@usairways If I could/wanted to call I wouldn't use the internet to make a reservation.

Site won't work on Chrome, on several computers.",neg,-0.010839294642210007
743,5.677626852002284e+17,"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt",neu,-0.012760549783706665
744,5.6776267004536416e+17,@USAirways Waiting for my luggage on flight 1923. Is there a delay?,neg,-0.010134103707969189
745,5.67762333779628e+17,@SouthwestAir why are you the ONLY airline that is not flying out of BNA today?,neg,-0.009958060458302498
746,5.677620997081129e+17,@SouthwestAir finally got through. Thanks!,pos,-0.009827090427279472
747,5.6776207125815296e+17,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,pos,-0.009919414296746254
748,5.677618657791959e+17,@united What is the policy behind changing passengers' seating assignments at the gate?,neu,-0.009521705098450184
749,5.67761790357209e+17,"@SouthwestAir - I have spent 87 minutes (and counting) on hold w/ you today. After first 48 minutes, I gave up. Trying again &amp; on 43rd min.",neg,-0.011774918995797634
750,5.6776164480229376e+17,@JetBlue - BlueManity brought tears to my eyes. JetBlue' s commitment to giving back to the crewmembers and the community is aww inspiring!,pos,-0.013134980574250221
751,5.677615688895816e+17,@USAirways will you please update your website with the most current flight status? And update your customer service phone # on @google thx,neg,-0.01200502272695303
752,5.677614763380736e+17,@united with Karen and found her unhelpful and rude  called United at the time &amp; told she could board but Karen would not accept,neg,-0.01135481521487236
753,5.677612978796462e+17,@SouthwestAir Ive had on an airline. Everyone else has been great but she soured the whole experience for me. Hope she's not there next time,neg,-0.012679017148911953
754,5.6776126782665114e+17,"@united she has crossed 4 prior times with other carriers and no issue. Karen was rude, untrained and unhelpful I also spoke",neg,-0.011104254052042961
755,5.677611931386716e+17,@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.,neg,-0.012040910311043262
756,5.6776114419074656e+17,@USAirways Absolutely!! The staff was amazing!!,pos,-0.009336907416582108
757,5.67761113631449e+17,"@united nexus confirmed that at any crossing via air, car or boat she can travel with only Nexus.",neg,-0.010087458416819572
758,5.6776090186941645e+17,@united 2 employee yelled at her. 3 employee stood with others whispering and pointing at her from behind counter,neg,-0.010173182934522629
759,5.677608727399752e+17,"@SouthwestAir thanks, got put on the am flight tomorrow.  Don't have much faith it'll get off the ground tomorrow though.",pos,-0.012570186518132687
760,5.677608706302444e+17,@USAirways you are horrendous.  Pull your shit together,neg,-0.010611054487526417
761,5.677607970621522e+17,@SouthwestAir I think I'm shot. Can't find a flight that arrives before business (SAN) on thu. Really want to go too.,neg,-0.011795567348599434
762,5.6776069364321485e+17,@JetBlue 117 days maybe.,neg,-0.009426050819456577
763,5.677606647528243e+17,@united 1 refused boarding with Nexus. nexus confirmed she should not be refused,neg,-0.010058064945042133
764,5.677604745533481e+17,@USAirways Haha - that will indeed be a great day!,pos,-0.009593281894922256
765,5.677603318295593e+17,"@SouthwestAir the woman working the counter in philly at 630 this am needs to be fired. Due to bad weather, I along with other passengers",neg,-0.012955018319189548
766,5.6776026059810406e+17,@JetBlue @vegecomgirl For me it’s not until 6/15.,neu,-0.010797792114317417
767,5.677601155796214e+17,"@SouthwestAir was earlier, for reFlight Booking Problems flight I'm on now. Didn't get a screencap, just said ""unspecified error"" and to call SWA",neg,-0.011462231166660786
768,5.6776006008059904e+17,"@united on a good note, the 2 employees I encountered @ Newark were fabulous. I was very Late Flight for my connecting flight and they got me on!!!",pos,-0.011917850002646446
769,5.677598744033444e+17,"@USAirways I want my money back. Now we're sitting on the runway. After a 2 hour delay, waiting for the baggage to begin loading.",neg,-0.011980297975242138
770,5.677597740168684e+17,"@JetBlue Well, I try! See you soon!! @JayVig",neu,-0.010739801451563835
771,5.6775960864345286e+17,"@SouthwestAir Buying Early Bird was pointless. You moved me to a diff flight b/c first one was delayed, so I lost my boarding position.",neg,-0.010113872587680817
772,5.6775945650388166e+17,@USAirways how is your gate agent gonna tell me my flight is on time when its 5 minutes past departure time and the previous flights plane..,neg,-0.010516812093555927
773,5.6775934436078394e+17,@USAirways this is the aforementioned pilot. @AmericanAir sure you want to merge with these patron hitting hoodlums? http://t.co/C24cEfa9pl,neg,-0.012817337177693844
774,5.677592687248876e+17,@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(,neu,-0.009803419932723045
775,5.677590128060293e+17,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,pos,-0.011466306634247303
776,5.6775892711140154e+17,@JetBlue @JayVig I like the inflight snacks! I'm flying with you guys on 2/28! #JVMChat,pos,-0.010811837390065193
777,5.677588824847933e+17,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.,neg,-0.011912369169294834
778,5.677586995742269e+17,"@JetBlue @JayVig @roxydigital awww ^_^ R to the T, realtime appreciation from JetBlue #rockingthetweets #JVMChat",pos,-0.01279880478978157
779,5.6775847837119686e+17,@United yall tried it with this little bitty plane flying out of boston!! I hate little planes!!!,neg,-0.01015222817659378
780,5.6775829641771834e+17,"@SouthwestAir is there a problem with the website? I tried making changes w/ the app and the site but got ""unspecified errors""",neg,-0.011071452870965004
781,5.677582484814152e+17,@JetBlue @roxydigital Good. I want extra peanuts on my flight then. lol. #JVMChat,neu,-0.01074124127626419
782,5.677581800681308e+17,@SouthwestAir @PaytonTaylor129 I love Southwest and Payton Taylor!,pos,-0.009913425892591476
783,5.677581652870021e+17,@SouthwestAir RDU flights expected to be ok this afternoon and tonight?,neu,-0.009812903590500355
784,5.67758065320362e+17,"@JetBlue @JayVig YES! Great real-time example. Thanks for being awesome, #JetBlue! #JVMChat",pos,-0.012352528981864452
785,5.677580202399662e+17,@JetBlue alittle more money to book our flights... we're 1/2 way there :),neu,-0.01079570222645998
786,5.67758009607422e+17,@SouthwestAir super disappointed today. First time we've had to stress and now book a flight on another airline while at the airport,neg,-0.011328947730362415
787,5.677580079129068e+17,@JetBlue @roxydigital HAHA. you didn’t disappoint. Well done. #JVMChat,pos,-0.011917942203581333
788,5.6775789784138554e+17,@USAirways thank you! I tried that and they said they didn't have it. Anywhere else to try?,pos,-0.01164115872234106
789,5.6775785110464096e+17,@USAirways @AmericanAir  best u could do-I might get my refund within 2 billing cycles. Months of u guys asking for another chance. I'm done,neg,-0.01153128407895565
790,5.677577719535616e+17,@SouthwestAir they put me on the next flight available.. tomorrow morning :( Any idea if BNA will be open in the morning for my flight?,neg,-0.012084833346307278
791,5.677572030930903e+17,"@usairways and @AmericanAir  4 days of Cancelled Flightations, I have driven to 3 airports in 3 different states, spent more on gas than my flight.",neg,-0.01167355664074421
792,5.677569633298678e+17,@SouthwestAir Hey SWAir- a very tortured boarding on flight 1971 due to one gate agent having to board assisted folks one at a time.,neg,-0.010474618524312973
793,5.677568385292083e+17,"@united doing a good thing, holding flight for a few for 11 peeps on Late Flight connecting flight. We'll still make destination on time",pos,-0.011669991537928581
794,5.677568373203927e+17,@united Q: Just purchased ticket to #Hawaii for trip in Late Flight-March. Does this mean we will acquire miles based on price or distance flown?,neu,-0.011614327318966389
795,5.6775655653690976e+17,@SouthwestAir I understand a delay but to be stuck on the plane longer than the flight is unacceptable,neg,-0.010206042788922787
796,5.677563267184312e+17,@USAirways then why did my whole team be able to put there carry ons under the plane,neg,-0.00968145951628685
797,5.6775608558330266e+17,@JetBlue was just at T5 a little over a month ago. @JetBlue you guys are great thanks for everything!,pos,-0.014160334132611752
798,5.67755891714175e+17,@USAirways customer service at its finest,pos,-0.008901759050786495
799,5.6775576803713024e+17,@JetBlue figured but delay is listed at almost 2 hrs. Thanks for being great! Cheers,neg,-0.011360532604157925
800,5.677555423625912e+17,@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?,neg,-0.009331926703453064
801,5.677554029439304e+17,@VirginAmerica Can you give me Silver Status for 12 months?,neu,-0.009209542535245419
802,5.6775459343487386e+17,@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,neu,-0.01003015786409378
803,5.6775456205309126e+17,@SouthwestAir I absolutely will. Where can I send it?,neu,-0.010348452255129814
804,5.6775455976261216e+17,"@JetBlue if my flight says delayed with estimated departure listed, can I arrive at airport Late Flightr?",neu,-0.010310813784599304
805,5.6775450481760666e+17,@SouthwestAir no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763,pos,-0.013174032792448997
806,5.677543926829015e+17,@USAirways please hogs my next flight for me! I'm waiting on a bus to get me off one plane so I can run to the other. It leaves in two min!,neg,-0.01086849719285965
807,5.677543678606336e+17,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Weyburn Review http://t.co/rtQyjCvTQ3,neu,-0.012225407175719738
808,5.6775428805598816e+17,@united stay warm - I will be passing through Chicago next week,pos,-0.009845657274127007
809,5.677542233626665e+17,@SouthwestAir in my 30 years of flying I have never been so pissed off.  To many incidents for just one flight.,neg,-0.01106172613799572
810,5.677541659048878e+17,@SouthwestAir Heard apology ~45 times in the &gt;60 mins I was on hold. Now flying from another airport at a different time but delayed AGAIN,neg,-0.011038769967854023
811,5.677541362557256e+17,@united the refund request functionality on http://t.co/5IMDckODfx is broken.i get a time out error.,neg,-0.01207716017961502
812,5.6775409627222426e+17,@SouthwestAir Happily! But you need to follow me in order for me to DM you,neu,-0.009082691743969917
813,5.677538999398605e+17,@SouthwestAir I will.make sure to tell everyone I know about this all around horrible experience. I will also post it on my business page.,neg,-0.012009553611278534
814,5.6775387296752845e+17,.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?,neg,-0.011337383650243282
815,5.6775381563437056e+17,@USAirways Don't tell me that. Tell me what I can actually DO to reach someone. I don't mind being put on hold but it won't even do THAT.,neg,-0.012235403060913086
816,5.677537577026478e+17,@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,pos,-0.011080103926360607
817,5.677537472839885e+17,@SouthwestAir and currently as im bringing my 3 year old to the bathroom I'm being rushed by the flight attendant.,neg,-0.011719636619091034
818,5.6775319454642176e+17,@SouthwestAir no worries. We got thru eventually. I was just curious. Best of luck to you dealing with the weather!,pos,-0.01119449082762003
819,5.6775307183366554e+17,@USAirways No I missed the funeral so I had to take a train back to Newark,neg,-0.010016676038503647
820,5.6775282635322566e+17,"@SouthwestAir not terribly inspired to call ""customer service"" in the future now.",neg,-0.009317846037447453
821,5.6775268051433056e+17,"@SouthwestAir also, they said they couldn't even book the flight. They were having to put me on hold &amp; have someone else do it???",neg,-0.012182163074612617
822,5.677526256473948e+17,"@JetBlue glitches on website re: Flight Booking Problems travel &amp; checking in. Nothing between ur site &amp; the airport was communicated, it was a nightmare.",neg,-0.011449065059423447
823,5.677525582075863e+17,@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks,neu,-0.010003846138715744
824,5.6775254249151686e+17,@united @NY_NJairports Only at Newark can you land 15 minutes early but lose all that time waiting on tarmac for a gate.,neg,-0.011673027649521828
825,5.677524783098757e+17,"@SouthwestAir the person I talked to couldn't do anything not normally available online other than the ""no charge"" part.",neg,-0.010743829421699047
826,5.677524071661036e+17,@SouthwestAir can someone help me set up a callback today?,neg,-0.010283147916197777
827,5.677523960973517e+17,@united giving up on your direct flight from IAH to Honolulu. 3rd attempt in 3 years - 3rd delay.  $7 meal voucher. Wow. Customer service!,neg,-0.011001704260706902
828,5.677522301119365e+17,@SouthwestAir how about when there are Cancelled Flightlations you just have a link to rebook like you did for initial storm issues?,neg,-0.010086718946695328
829,5.677520484021043e+17,@SouthwestAir there really should not be guidance to call via phone if you are that back logged. I could have done it online in 3 minutes.,neg,-0.010903692804276943
830,5.677520098061312e+17,@SouthwestAir no had to rebook my flight myself and am about to board in bham.,neg,-0.009960353374481201
831,5.6775148975438234e+17,@SouthwestAir please send me a number to call to talk to a person and not be put on hold,neg,-0.00975349172949791
832,5.6775113447625926e+17,@USAirways @AmericanAir what a joke of a company today reminded me why I never book with you,neg,-0.009362763725221157
833,5.677510258907095e+17,@USAirways — I had exceptional service on flight #403 from IND to PHX!!,pos,-0.009169473312795162
834,5.6775064546236006e+17,@SouthwestAir flt 648 from Buf to MCO. Conf#FGKXV5. Please also look into reimburse for car 587701925COUNT that I had to Cancelled Flight,neg,-0.0113912895321846
835,5.6775058904018125e+17,@SouthwestAir Almost 2 hours on hold now. I just need to Cancelled Flight a flight and get a refund. Other airlines are operating!,neg,-0.01014020573347807
836,5.67750529620697e+17,@SouthwestAir You need to be more accommodating to your loyal customers. Not happy now!,neg,-0.010113853961229324
837,5.677505194021437e+17,@SouthwestAir yes. Thank you. Oct 25-oct 31,pos,-0.010160203091800213
838,5.677504285958717e+17,"@United just played the Most bizarre ""safety"" video I've ever seen... http://t.co/Hlm2Oks6xl",neu,-0.011810488067567348
839,5.677503287294853e+17,@SouthwestAir @BernhardtJH I did eventually get through but that flight Cancelled Flightled.  Decided to drive but gave up holding to process refund,neg,-0.01002435851842165
840,5.677501362235187e+17,@JetBlue Thank you!,pos,-0.009263555519282818
841,5.6774986061121126e+17,@JetBlue okayyyy. But I had huge irons on way out. Promise no shenanigans?,neu,-0.011475970037281513
842,5.6774984807481344e+17,@SouthwestAir Already rebooked for tomorrow. Fingers crossed!,neu,-0.009761960245668888
843,5.677492436588585e+17,@JetBlue how do I get a copy of my last flight showing original time and delay? I need it for work. Thanks!,neu,-0.011382581666111946
844,5.677492062368809e+17,@SouthwestAir followed.,neu,-0.008751973509788513
845,5.6774904552413184e+17,@united Nearly 48 hours Late Flightr and still no idea where it is. I will never fly United again if I can help it.,neg,-0.012046325951814651
846,5.6774898751270496e+17,@USAirways it's be nice to take a flight and have some level of consistency / service from the flight attendants. Quality control???,neg,-0.01110846921801567
847,5.6774897391016346e+17,"@VirginAmerica mood lighting on point🙌 Reclining my seat, kickin up my feet💤",neg,-0.010046551004052162
848,5.677489734282199e+17,@united 1591 had wi-fi broken on plane. Had same outage on 1618 on Friday. How can Southwest get it right on every plane but United can't?,neg,-0.012058302760124207
849,5.677488634493952e+17,@United WiFi onboard 737-800 far superior in pricing and performance (user-perceived bandwidth and Late Flightncy) to recent @GoGo experiences.,pos,-0.011844448745250702
850,5.6774870278199296e+17,"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment",neg,-0.011365792714059353
851,5.677485650959688e+17,@united Second day &amp; attempt trying to leave IAD &amp; I'm on another plane delayed for mechanical issues. Over an hour delayed!,neg,-0.011084109544754028
852,5.6774840707095354e+17,@SouthwestAir or you could send me a DM.,neu,-0.009760735556483269
853,5.677483307346412e+17,@SouthwestAir I am following you now. I don't think I can DM until you follow me.,neu,-0.010718895122408867
854,5.6774820884436576e+17,@SouthwestAir Flight Cancelled Flightled out of BNA.... Do I have to reschedule now or can travel funds be put back into my account for future use?,neg,-0.011901838704943657
855,5.6774816217812576e+17,@SouthwestAir are you kidding me?  I needed help yesterday. I'm now landed and waiting for my connection.  Never will I fly southwest again!,neg,-0.01232636347413063
856,5.6774808980579936e+17,@SouthwestAir can i have my bags back   ding!!,neg,-0.009219440631568432
